price;discription;location;Bedrooms;Bathrooms;Parking_spaces;floor_size
550000;2 Bedroom Apartment;Kempton Park Ext 3;2;1;1;75 m²
625000;2 Bedroom Apartment;Vanderbijlpark CE 3;2;2;2;
3950000;4 Bedroom Apartment;Morningside Manor;4;4.5;4;270 m²
345000;2 Bedroom Apartment;Vanderbijlpark CW 6;2;1;2;
660000;2 Bedroom Apartment;Wentworth Park;2;2;2;72 m²
700000;2 Bedroom Apartment;Zambezi Country Estate;2;1;2;57 m²
380000;2 Bedroom Apartment;Muckleneuk;2;1;;52 m²
1150000;3 Bedroom Apartment;Silverton;3;2;5;134 m²
1369000;3 Bedroom Apartment;Olivedale;3;2;;102 m²
1300000;3 Bedroom Apartment;Jackal Creek Golf Estate;3;2;2;124 m²
650000;2 Bedroom Apartment;Terenure;2;1;1;
815000;2 Bedroom Apartment;Erand Gardens;2;2;2;
1369000;3 Bedroom Apartment;Olivedale;3;2;;102 m²
730000;2 Bedroom Apartment;Wolmer;2;1;2;
960000;2 Bedroom Apartment;Buccleuch;2;2;2;
4200000;2 Bedroom Apartment;Dunkeld;2;1;1;120 m²
;;;;;;
1790000;3 Bedroom Apartment;Golden Fields Estate;3;2;;138 m²
1299000;2 Bedroom Apartment;Equestria;2;2;2;98 m²
730000;2 Bedroom Apartment;Die Hoewes;2;1;1;68 m²
2750000;2 Bedroom Apartment;Morningside;2;2;1;78 m²
2095000;2 Bedroom Apartment;Lynnwood;2;2;2;125 m²
900000;2 Bedroom Apartment;Randhart;2;1;1;
1495000;3 Bedroom Apartment;Willowbrook;3;2;4;123 m²
1295000;3 Bedroom Apartment;Douglasdale;3;2;2;160 m²
1150000;2 Bedroom Apartment;Greenstone Hill;2;2;2;96 m²
805000;2 Bedroom Apartment;Randpark Ridge;2;2;1;72 m²
495000;2 Bedroom Apartment;Malvern East;2;1.5;1;78 m²
340000;1 Bedroom Apartment;Albertville;1;1;1;37 m²
1525000;2 Bedroom Apartment;Riviera;2;1;1;104 m²
760000;2 Bedroom Apartment;The Reeds;2;1;2;64 m²
1050000;2 Bedroom Apartment;Magaliessig;2;1;2;79 m²
1250000;2 Bedroom Apartment;Elma Park;2;1;3;
995000;2 Bedroom Apartment;Pretoriuspark;2;2;2;74 m²
1299000;2 Bedroom Apartment;Equestria;2;2;2;98 m²
800000;3 Bedroom Apartment;Gresswold;3;2.5;2;59 m²
950000;2 Bedroom Apartment;Cheltondale;2;1;4;
11000000;3 Bedroom Apartment;Sandhurst;3;4;2;218 m²
;;;;;;
11000000;3 Bedroom Apartment;Sandhurst;3;4;2;218 m²
1275000;2 Bedroom Apartment;Kyalami;2;2;2;97 m²
1099000;3 Bedroom Apartment;Paulshof;3;2;;89 m²
720000;1 Bedroom Apartment;Dainfern;1;1;1;50 m²
4499000;1 Bedroom Apartment;Sandton Central;1;1.5;1;71 m²
385000;1 Bedroom Apartment;Mayville;1;1;1;
3399900;2 Bedroom Apartment;Morningside;2;2;2;
800000;2 Bedroom Apartment;Montana;2;1;;
2399999;2 Bedroom Apartment;The Polofields;2;2;2;
850000;2 Bedroom Apartment;Gleneagles;2;2;2;84 m²
580000;2 Bedroom Apartment;Clarina;2;2;1;80 m²
780000;2 Bedroom Apartment;Ferndale;2;1;2;64 m²
1230000;3 Bedroom Apartment;Eveleigh;3;2;2;97 m²
595000;1 Bedroom Apartment;Braamfontein;1;1.5;1;75 m²
900000;1 Bedroom Apartment;Equestria;1;1;1;65 m²
550000;2 Bedroom Apartment;Alberton North;2;1;1;60 m²
850000;2 Bedroom Apartment;Gleneagles;2;2;2;84 m²
1479900;3 Bedroom Apartment;Kyalami;3;2;1;92 m²
745000;2 Bedroom Apartment;Northcliff;2;1;2;58 m²
835000;2 Bedroom Apartment;Lynnwood Ridge;2;1;;
835000;2 Bedroom Apartment;Lynnwood;2;1;;
;;;;;;
835000;2 Bedroom Apartment;La Montagne;2;1;;
590000;2 Bedroom Apartment;Arcadia;2;1;2;75 m²
750000;2 Bedroom Apartment;Montana;2;1;2;58 m²
780000;3 Bedroom Apartment;Albemarle Ext 1;3;2;1;79 m²
1600000;2 Bedroom Apartment;Sandown;2;2;2;95 m²
920000;2 Bedroom Apartment;Sunninghill;2;1;1;85 m²
770000;Apartment;Castleview;;;;
1100000;3 Bedroom Apartment;Meredale;3;2;1;98 m²
590000;2 Bedroom Apartment;Arcadia;2;1;2;75 m²
480000;2 Bedroom Apartment;The Orchards;2;1;1;61 m²
738000;2 Bedroom Apartment;Boardwalk;2;1;1;54 m²
200000;1 Bedroom Apartment;Hillbrow;1;1;;88 m²
420000;2 Bedroom Apartment;Sunnyside;2;2;1;112 m²
1600000;2 Bedroom Apartment;Illovo;2;2;2;76 m²
750000;1 Bedroom Apartment;Craighall Park;1;1;1;74 m²
3500000;3 Bedroom Apartment;Morningside;3;2.5;1;280 m²
850000;1 Bedroom Apartment;Solheim;1;1;2;66 m²
600000;Apartment;Morningside;1;1;;44 m²
850000;2 Bedroom Apartment;Monument Park;2;1;1;85 m²
920000;3 Bedroom Apartment;Terenure;3;2;1;92 m²
630000;2 Bedroom Apartment;Castleview;2;1;1;72 m²
;;;;;;
799000;2 Bedroom Apartment;Broadacres;2;1;2;70 m²
1440000;2 Bedroom Apartment;Kyalami;2;2;2;104 m²
1470000;2 Bedroom Apartment;Crowthorne AH;2;2;2;107 m²
470000;1 Bedroom Apartment;Esther Park;1;1;1;47 m²
1290000;2 Bedroom Apartment;Douglasdale;2;2;1;110 m²
650000;3 Bedroom Apartment;Benoni Central;3;2;2;76 m²
1495000;3 Bedroom Apartment;Oakdene;3;2;2;114 m²
1719000;3 Bedroom Apartment;Carlswald;3;2;2;103 m²
615000;1 Bedroom Apartment;Die Hoewes;1;1;1;50 m²
450000;1 Bedroom Apartment;Sagewood;1;1;1;42 m²
799000;2 Bedroom Apartment;Primrose Hill;2;1;1;67 m²
699000;2 Bedroom Apartment;Gresswold;2;2;2;72 m²
1350000;2 Bedroom Apartment;Parkmore;2;2;;120 m²
700000;1 Bedroom Apartment;Parktown;1;1.5;1;102 m²
920000;2 Bedroom Apartment;Dainfern;2;1;2;57 m²
470000;1 Bedroom Apartment;Esther Park;1;1;1;47 m²
780000;2 Bedroom Apartment;Honeydew;2;2;1;
1090000;1 Bedroom Apartment;Bryanston;1;1;1;75 m²
1100000;3 Bedroom Apartment;Noordwyk;3;2;2;
830000;2 Bedroom Apartment;The Reeds;2;1;1;52 m²
665000;2 Bedroom Apartment;Johannesburg Central;2;1;1;50 m²
;;;;;;
960000;1 Bedroom Apartment;Carlswald North Estate;1;1;2;100 m²
550000;2 Bedroom Apartment;Parkrand;2;1;1;67 m²
660000;2 Bedroom Apartment;Waterkloof Glen;2;2;;78 m²
550000;2 Bedroom Apartment;Glen Marais;2;1;1;38 m²
475000;1 Bedroom Apartment;Brakpan North;1;1;1;
1595000;2 Bedroom Apartment;Bryanston;2;2;2;83 m²
490000;4 Bedroom Apartment;Sunnyside;4;1.5;1;97 m²
3250000;2 Bedroom Apartment;Morningside;2;2.5;2;172 m²
1829000;3 Bedroom Apartment;Waterfall;3;2;2;
599000;2 Bedroom Apartment;Mindalore;2;2;2;50 m²
1780000;2 Bedroom Apartment;Sandown;2;2;2;146 m²
835000;2 Bedroom Apartment;Olifantsvlei;2;1;1;53 m²
525000;2 Bedroom Apartment;Karenpark;2;2;1;
550000;2 Bedroom Apartment;Parkrand;2;1;1;71 m²
1490000;3 Bedroom Apartment;Broadacres;3;2;1;108 m²
1275000;2 Bedroom Apartment;Sunninghill;2;1;1;133 m²
1275000;2 Bedroom Apartment;Sunninghill;2;1;1;133 m²
820000;2 Bedroom Apartment;Olifantsvlei;2;1;1;54 m²
499000;2 Bedroom Apartment;Florida;2;1;1;70 m²
869000;2 Bedroom Apartment;Lonehill;2;1;1;67 m²
999000;1 Bedroom Apartment;Bryanston;1;1;1;57 m²
;;;;;;
819900;1 Bedroom Apartment;Waterfall;1;1;1;
850000;Apartment;Edenburg;;;;
1900000;2 Bedroom Apartment;Bedford Gardens;2;2;2;112 m²
769000;2 Bedroom Apartment;Kosmosdal;2;1;2;50 m²
795000;2 Bedroom Apartment;Sugar Bush Estate;2;1;2;74 m²
550000;1 Bedroom Apartment;Vorna Valley;1;1;1;65 m²
945000;2 Bedroom Apartment;North Riding;2;1;1;61 m²
1699000;2 Bedroom Apartment;Morningside;2;2;2;114 m²
1400000;2 Bedroom Apartment;Morningside;2;2;2;116 m²
799000;2 Bedroom Apartment;Mayberry Park;2;1;2;103 m²
795000;2 Bedroom Apartment;Eastleigh Ridge;2;2;2;82 m²
795000;2 Bedroom Apartment;Sugar Bush Estate;2;1;2;74 m²
950000;1 Bedroom Apartment;Sandown;1;1;1;50 m²
840000;3 Bedroom Apartment;Kensington;3;1;1;98 m²
630000;2 Bedroom Apartment;Verwoerdpark;2;1;1;2 343 m²
649000;0.5 Bedroom Apartment;Sunninghill;0.5;1;1;45 m²
960000;1 Bedroom Apartment;Blue Hills;1;1;1;56 m²
825000;2 Bedroom Apartment;Ferndale;2;1;1;62 m²
650000;2 Bedroom Apartment;Bronkhorstspruit Central;2;2;1;
649000;0.5 Bedroom Apartment;Lynnwood;0.5;1;1;33 m²
350000;1 Bedroom Apartment;Riviera;1;1;;
;;;;;;
1699000;3 Bedroom Apartment;Sandown;3;2;2;2 106 m²
1700000;2 Bedroom Apartment;Sandown;2;2;1;89 m²
1200000;2 Bedroom Apartment;Morningside;2;2;2;100 m²
865000;2 Bedroom Apartment;Halfway Gardens;2;2;2;61 m²
479900;2 Bedroom Apartment;Florida;2;1;1;73 m²
1090000;1 Bedroom Apartment;Waterfall;1;1;1;63 m²
479900;2 Bedroom Apartment;Florida;2;1;1;73 m²
580000;2 Bedroom Apartment;Weltevreden Park;2;1;1;50 m²
730000;2 Bedroom Apartment;Zwartkop;2;1;1;86 m²
1250000;2 Bedroom Apartment;Sandown;2;2;2;80 m²
880000;3 Bedroom Apartment;Sunnyrock;3;2;2;109 m²
599000;2 Bedroom Apartment;Bartlett;2;1;;63 m²
890000;1 Bedroom Apartment;Witkoppen;1;1;1;51 m²
440000;2 Bedroom Apartment;Moffat View;2;1;1;
650000;2 Bedroom Apartment;Lotus Gardens;2;1;1;46 m²
1095000;2 Bedroom Apartment;Eastleigh;2;1.5;2;111 m²
650000;2 Bedroom Apartment;Esther Park;2;2;1;67 m²
550000;3 Bedroom Apartment;Lindhaven;3;2;3;70 m²
2990000;3 Bedroom Apartment;Brooklyn;3;3;2;101 m²
1650000;3 Bedroom Apartment;Modderfontein;3;2;2;
1950000;2 Bedroom Apartment;Sandhurst;2;2;2;90 m²
;;;;;;
710000;2 Bedroom Apartment;Edenvale Central;2;1;1;54 m²
395000;1 Bedroom Apartment;Marshalltown;1;1;1;35 m²
1150000;2 Bedroom Apartment;Dainfern;2;2;2;94 m²
230000;2 Bedroom Apartment;Boksburg Central;2;1;;74 m²
1400000;1 Bedroom Apartment;Sandown;1;1;;59 m²
750000;1 Bedroom Apartment;Upper Houghton;1;1;2;43 m²
865000;2 Bedroom Apartment;Gezina;2;1;2;
760000;2 Bedroom Apartment;Magalieskruin;2;1;2;
795000;2 Bedroom Apartment;Wonderboom;2;1;2;
1699000;2 Bedroom Apartment;Menlo Park;2;2;2;
999900;2 Bedroom Apartment;Pomona;2;2;2;80 m²
650000;2 Bedroom Apartment;Noordheuwel;2;1;2;49 m²
449500;1 Bedroom Apartment;Gezina;1;1;1;58 m²
2999000;2 Bedroom Apartment;Houghton Estate;2;2;4;130 m²
550000;2 Bedroom Apartment;Pretoria North;2;2;2;82 m²
590000;2 Bedroom Apartment;The Orchards;2;1;1;
1150000;2 Bedroom Apartment;Barbeque Downs;2;1;1;70 m²
2299000;2 Bedroom Apartment;Houghton Estate;2;1;1;64 m²
415000;2 Bedroom Apartment;Kempton Park Ext 1;2;1;1;44 m²
449500;1 Bedroom Apartment;Gezina;1;1;1;58 m²
749000;2 Bedroom Apartment;Roodekrans;2;1;1;89 m²
;;;;;;
1599000;2 Bedroom Apartment;Bassonia;2;2;2;113 m²
490000;2 Bedroom Apartment;Helikonpark;2;1;2;6 773 m²
630000;1 Bedroom Apartment;Silver Lakes;1;1;2;72 m²
1799000;2 Bedroom Apartment;Sandton Central;2;2;2;100 m²
1175000;3 Bedroom Apartment;Elandspark;3;2;2;85 m²
1230000;2 Bedroom Apartment;Die Hoewes;2;2;2;107 m²
1400000;2 Bedroom Apartment;Sandton Central;2;2;2;140 m²
645000;1 Bedroom Apartment;Clubview;1;1;1;54 m²
480000;2 Bedroom Apartment;Bronkhorstspruit Central;2;1;1;
330000;1 Bedroom Apartment;Albertville;1;1;1;37 m²
995000;1 Bedroom Apartment;Lynnwood Ridge;1;1;1;36 m²
480000;2 Bedroom Apartment;Bronkhorstspruit Central;2;1;1;
1550000;2 Bedroom Apartment;Morningside Manor;2;2;2;108 m²
750000;2 Bedroom Apartment;Lyndhurst;2;2;1;
275000;2 Bedroom Apartment;Yeoville;2;1;;76 m²
1400000;2 Bedroom Apartment;Rivonia;2;1;;70 m²
2745000;2 Bedroom Apartment;Houghton Estate;2;2;2;90 m²
860000;1 Bedroom Apartment;Hillcrest;1;1;2;41 m²
950000;2 Bedroom Apartment;Jansenpark;2;2;1;83 m²
1300000;2 Bedroom Apartment;Equestria;2;2;3;122 m²
590000;1 Bedroom Apartment;Jackal Creek Golf Estate;1;1;2;50 m²
;;;;;;
590000;1 Bedroom Apartment;Jackal Creek Golf Estate;1;1;2;50 m²
1350000;2 Bedroom Apartment;Killarney;2;1.5;1;156 m²
2299900;2 Bedroom Apartment;Waterfall;2;2;2;105 m²
2299900;2 Bedroom Apartment;Waterfall;2;2;2;110 m²
540000;1 Bedroom Apartment;Newmark Estate;1;1;1;47 m²
1890000;3 Bedroom Apartment;Waterfall;3;2;2;114 m²
560000;3 Bedroom Apartment;Arcadia;3;1;1;79 m²
400000;2 Bedroom Apartment;Groblerpark;2;1;2;49 m²
585000;2 Bedroom Apartment;Honeydew Grove;2;1;;51 m²
1299000;1 Bedroom Apartment;Killarney;1;1;1;98 m²
1890000;3 Bedroom Apartment;Waterfall;3;2;2;114 m²
1850000;2 Bedroom Apartment;Sandhurst;2;2;2;90 m²
1300000;3 Bedroom Apartment;Ridgeway;3;2;2;
320000;Apartment;Braamfontein;1;1;;21 m²
;2 Bedroom Apartment;Sunninghill;2;2;2;107 m²
790000;2 Bedroom Apartment;Waverley;2;1;2;83 m²
430000;1 Bedroom Apartment;Arcadia;1;1;1;48 m²
610000;1 Bedroom Apartment;Houghton Estate;1;1;1;50 m²
650000;2 Bedroom Apartment;Northgate;2;1;1;75 m²
799000;2 Bedroom Apartment;Erand Gardens;2;2;1;80 m²
;1 Bedroom Apartment;Johannesburg Central;1;1;1;65 m²
;;;;;;
1350000;2 Bedroom Apartment;The Hills Game Reserve Estate;2;2;2;88 m²
765000;2 Bedroom Apartment;Ravenswood;2;1;1;83 m²
650000;2 Bedroom Apartment;Birchleigh;2;2;1;71 m²
860000;2 Bedroom Apartment;Fairland;2;1;2;70 m²
3900000;3 Bedroom Apartment;Bedford Gardens;3;2;3;207 m²
799000;2 Bedroom Apartment;Kosmosdal;2;2;4;55 m²
720000;2 Bedroom Apartment;Brentwood Park AH;2;2;1;72 m²
10835700;3 Bedroom Apartment;Sandhurst;3;3.5;2;213 m²
640000;2 Bedroom Apartment;Meredale;2;1;1;61 m²
390000;2 Bedroom Apartment;Kempton Park Central;2;1;1;83 m²
950000;1 Bedroom Apartment;Bryanston East;1;1;1;73 m²
425000;1 Bedroom Apartment;Helderkruin;1;1;2;40 m²
1025000;2 Bedroom Apartment;Glen Lauriston;2;2;1;102 m²
;2 Bedroom Apartment;Sunninghill;2;1;2;85 m²
799000;2 Bedroom Apartment;Kosmosdal;2;2;4;55 m²
1595000;2 Bedroom Apartment;Killarney;2;2;1;97 m²
395000;1 Bedroom Apartment;Brenthurst;1;1;1;
1795000;2 Bedroom Apartment;Dunkeld West;2;1;2;112 m²
3200000;2 Bedroom Apartment;Morningside;2;2.5;2;201 m²
2000000;3 Bedroom Apartment;Glen Marais;3;2;2;197 m²
1895000;2 Bedroom Apartment;Dunkeld West;2;1;2;112 m²
;;;;;;
1895000;2 Bedroom Apartment;Dunkeld West;2;1;2;112 m²
899000;2 Bedroom Apartment;Kosmosdal;2;2;2;60 m²
970000;3 Bedroom Apartment;Sagewood;3;2;2;124 m²
2000000;2 Bedroom Apartment;Sandown;2;2;2;119 m²
700000;0.5 Bedroom Apartment;Hillcrest;0.5;1;1;43 m²
1069000;2 Bedroom Apartment;Eco Park Estate;2;2;4;115 m²
670000;2 Bedroom Apartment;Vorna Valley;2;1;1;70 m²
1995000;2 Bedroom Apartment;Morningside;2;2;2;80 m²
1499000;3 Bedroom Apartment;Sandown;3;2;2;91 m²
650000;2 Bedroom Apartment;Montana Tuine;2;1;2;58 m²
780000;3 Bedroom Apartment;Westdene;3;1;2;95 m²
2245500;2 Bedroom Apartment;Linksfield;2;2;2;104 m²
965000;2 Bedroom Apartment;Vorna Valley;2;2;2;
849000;2 Bedroom Apartment;Die Hoewes;2;1;3;84 m²
500000;1 Bedroom Apartment;Bryanston;1;1;1;31 m²
534500;1 Bedroom Apartment;Minnebron;1;1;1;60 m²
650000;2 Bedroom Apartment;Little Falls;2;1;1;74 m²
1220000;2 Bedroom Apartment;Louwlardia;2;1;2;93 m²
899000;2 Bedroom Apartment;Kosmosdal;2;2;2;60 m²
1590000;2 Bedroom Apartment;Lonehill;2;2;2;128 m²
1500000;2 Bedroom Apartment;Carlswald;2;2;2;109 m²
;;;;;;
895000;1 Bedroom Apartment;Illovo;1;2;1;99 m²
850000;1 Bedroom Apartment;Bryanston;1;1;1;44 m²
850000;1 Bedroom Apartment;Bryanston;1;1;1;44 m²
650000;2 Bedroom Apartment;Aeroton;2;1;1;53 m²
1195000;3 Bedroom Apartment;Greenstone Hill;3;2;2;99 m²
16900000;4 Bedroom Apartment;Morningside;4;4.5;4;500 m²
;2 Bedroom Apartment;Sunninghill;2;1;1;68 m²
530000;1 Bedroom Apartment;Braamfontein;1;1;;41 m²
650000;2 Bedroom Apartment;Benoni Central;2;2;1;89 m²
1400000;Apartment;Rosettenville;;;;500 m²
1650000;2 Bedroom Apartment;Sandown;2;2;4;72 m²
2270000;3 Bedroom Apartment;Eye Of Africa Estate;3;2;2;
550000;2 Bedroom Apartment;Lakefield;2;1;2;57 m²
360000;1.5 Bedroom Apartment;Vanderbijlpark CW 3;1.5;1;1;
1500000;2 Bedroom Apartment;Summerset;2;2;2;85 m²
650000;3 Bedroom Apartment;Ridgeway;3;1;1;57 m²
495000;2 Bedroom Apartment;Wonderboom South;2;1;1;
750000;1 Bedroom Apartment;President Ridge;1;1;1;57 m²
750000;2 Bedroom Apartment;Glen Marais;2;1;1;62 m²
850000;2 Bedroom Apartment;Greenstone Hill;2;2;1;71 m²
470000;2 Bedroom Apartment;Kempton Park Ext 1;2;2;1;76 m²
;;;;;;
470000;2 Bedroom Apartment;Kempton Park Ext 1;2;2;1;76 m²
760000;2 Bedroom Apartment;Philip Nel Park;2;1;2;
1020000;2 Bedroom Apartment;Douglasdale;2;1;1;12 874 m²
2200000;3 Bedroom Apartment;The Polofields;3;2;3;110 m²
550000;2 Bedroom Apartment;Horison;2;1;1;80 m²
1550000;2 Bedroom Apartment;Aspen Hills Nature Estate;2;2;1;
535000;2 Bedroom Apartment;Florida;2;1.5;2;129 m²
8260000;56 Bedroom Apartment;Pretoria Central;56;6;20;1 624 m²
1290000;3 Bedroom Apartment;Wilgeheuwel;3;2;2;
380000;Apartment;Brenthurst;1;;;
1150000;3 Bedroom Apartment;Barbeque Downs;3;2;2;123 m²
1195000;2 Bedroom Apartment;Eagle Canyon Golf Estate;2;2;2;82 m²
790000;2 Bedroom Apartment;Jackal Creek Golf Estate;2;1;1;75 m²
699000;2 Bedroom Apartment;Little Falls;2;2;1;103 m²
;2 Bedroom Apartment;Sunninghill;2;2;2;100 m²
699000;2 Bedroom Apartment;Little Falls;2;2;1;103 m²
6950000;3 Bedroom Apartment;Oaklands;3;3.5;2;
1100000;2 Bedroom Apartment;Barbeque Downs;2;1;1;69 m²
1099000;3 Bedroom Apartment;Noordwyk;3;2;2;118 m²
950000;3 Bedroom Apartment;North Riding;3;2;2;85 m²
1350000;1 Bedroom Apartment;Sandown;1;1;1;48 m²
;;;;;;
940000;2 Bedroom Apartment;Jukskei Park;2;1;1;89 m²
1420000;3 Bedroom Apartment;Modderfontein;3;2;2;105 m²
850000;2 Bedroom Apartment;Edleen;2;;;
;2 Bedroom Apartment;Fourways;2;2;1;76 m²
320000;2 Bedroom Apartment;Crown Gardens;2;1;1;
850000;3 Bedroom Apartment;Radiokop;3;1;1;71 m²
330000;2.5 Bedroom Apartment;Hillbrow;2.5;1;;81 m²
899000;2 Bedroom Apartment;Vanderbijlpark SE 2;2;1;1;
450000;2 Bedroom Apartment;Kempton Park Central;2;1;2;49 m²
650000;2 Bedroom Apartment;Equestria;2;1;2;65 m²
950000;2.5 Bedroom Apartment;Hatfield;2.5;1.5;1;91 m²
850000;3 Bedroom Apartment;Radiokop;3;1;1;71 m²
620000;2 Bedroom Apartment;Pretoria North;2;1;1;52 m²
1100000;2 Bedroom Apartment;Barbeque Downs;2;2;;74 m²
999000;3 Bedroom Apartment;Barbeque Downs;3;2;2;118 m²
700000;2.5 Bedroom Apartment;Sunnyside;2.5;1.5;2;92 m²
650000;2 Bedroom Apartment;Gezina;2;1;1;74 m²
1800000;2 Bedroom Apartment;Sandown;2;2;2;103 m²
545000;2 Bedroom Apartment;Wilro Park;2;2;1;79 m²
995000;2 Bedroom Apartment;Buccleuch;2;1;8;73 m²
1450000;2 Bedroom Apartment;Louwlardia;2;2;2;92 m²
;;;;;;
799000;1 Bedroom Apartment;Paulshof;1;1;1;82 m²
595000;2 Bedroom Apartment;Helderkruin;2;1;1;80 m²
1500000;3 Bedroom Apartment;Sunninghill;3;2;2;111 m²
835000;2 Bedroom Apartment;Brummeria;2;1;;
835000;2 Bedroom Apartment;Nellmapius;2;1;;
500000;2 Bedroom Apartment;Pretoria Gardens;2;1;1;47 m²
835000;2 Bedroom Apartment;Mamelodi East;2;1;;
450000;2 Bedroom Apartment;Florida;2;1;1;73 m²
2285000;2 Bedroom Apartment;Menlyn;2;2;2;85 m²
1080000;2 Bedroom Apartment;Greenstone Hill;2;2;2;83 m²
420000;1 Bedroom Apartment;Sagewood;1;0.5;1;
540000;1 Bedroom Apartment;Sunair Park;1;1;1;60 m²
540000;1 Bedroom Apartment;Sunair Park;1;1;1;60 m²
1200000;3 Bedroom Apartment;Summerset;3;2;2;103 m²
900000;2 Bedroom Apartment;Elarduspark;2;2;1;67 m²
1149000;3 Bedroom Apartment;Sagewood;3;2;2;
1400000;3 Bedroom Apartment;Annlin;3;3;2;
2300000;3 Bedroom Apartment;Waterfall;3;2;2;114 m²
510000;2 Bedroom Apartment;Vanderbijlpark CW 3;2;1;1;
430000;1 Bedroom Apartment;Villieria;1;1;1;59 m²
750000;2 Bedroom Apartment;Monavoni;2;1;2;75 m²
;;;;;;
480000;1 Bedroom Apartment;Ferndale;1;1;1;36 m²
1100000;1 Bedroom Apartment;Waterfall;1;1;1;62 m²
385000;1 Bedroom Apartment;Arcadia;1;;;42 m²
1600000;2 Bedroom Apartment;Strathavon;2;1;1;95 m²
2250000;2 Bedroom Apartment;Waterfall;2;2;2;115 m²
550000;1 Bedroom Apartment;Florida North;1;1;1;74 m²
1995000;2 Bedroom Apartment;Menlo Park;2;2;2;79 m²
1100000;1 Bedroom Apartment;Waterfall;1;1;1;62 m²
1099000;2 Bedroom Apartment;Lyttelton Manor;2;1;1;70 m²
470000;2 Bedroom Apartment;Florida;2;1.5;2;93 m²
750000;2 Bedroom Apartment;Honeydew;2;2;2;
580000;2 Bedroom Apartment;Allen's Nek;2;1;1;68 m²
699999;2 Bedroom Apartment;Meyersdal;2;1;2;89 m²
1150000;2 Bedroom Apartment;Houghton Estate;2;2;2;108 m²
1450000;2 Bedroom Apartment;Houghton Estate;2;1.5;2;144 m²
850000;2 Bedroom Apartment;Wilgeheuwel;2;2;2;75 m²
780000;3 Bedroom Apartment;Halfway Gardens;3;2;1;87 m²
1100000;2 Bedroom Apartment;Linden;2;1;1;88 m²
755000;1 Bedroom Apartment;Hatfield;1;1;1;
620000;1 Bedroom Apartment;Blackheath;1;1;1;52 m²
445000;2 Bedroom Apartment;Fleurhof;2;1;1;38 m²
;;;;;;
420000;Apartment;Horison;;;;44 m²
485000;4 Bedroom Apartment;Berea;4;2;;
730000;1 Bedroom Apartment;Bronberg;1;1;1;49 m²
499000;2 Bedroom Apartment;Wilgeheuwel;2;1;1;51 m²
1650000;2 Bedroom Apartment;Sandown;2;2;2;104 m²
757000;2 Bedroom Apartment;Montana;2;1;1;64 m²
790000;3 Bedroom Apartment;Berton Park;3;2;3;141 m²
430000;1.5 Bedroom Apartment;Mayville;1.5;1;1;72 m²
1250000;2 Bedroom Apartment;Greenstone Hill;2;2;2;84 m²
160000;0.5 Bedroom Apartment;Berea;0.5;1;;36 m²
1695000;2 Bedroom Apartment;Hatfield;2;2;1;75 m²
720000;2 Bedroom Apartment;Olympus AH;2;1;1;48 m²
550000;Apartment;Paulshof;1;1;;45 m²
1700000;2 Bedroom Apartment;Sandown;2;2;2;101 m²
440000;2 Bedroom Apartment;Florida;2;1;1;68 m²
850000;Apartment;Vanderbijlpark SW 5;;;;86 m²
1650000;2 Bedroom Apartment;Boardwalk Villas;2;2;2;83 m²
965000;2 Bedroom Apartment;Lyttelton Manor;2;2;4;73 m²
485000;4 Bedroom Apartment;Berea;4;2;;
586000;2 Bedroom Apartment;Heidelberg Central;2;1;2;
420000;0.5 Bedroom Apartment;Annlin;0.5;1;1;38 m²
;;;;;;
420000;0.5 Bedroom Apartment;Annlin;0.5;1;1;38 m²
790000;1 Bedroom Apartment;Lonehill;1;1;1;57 m²
835000;2 Bedroom Apartment;Lynnwood Ridge;2;1;;
835000;2 Bedroom Apartment;Waltloo;2;1;;
835000;2 Bedroom Apartment;La Montagne;2;1;;
720000;2 Bedroom Apartment;Wilgeheuwel;2;1;1;85 m²
550000;2 Bedroom Apartment;Lakefield;2;1;2;63 m²
799000;1 Bedroom Apartment;Paulshof;1;1;1;55 m²
760000;2 Bedroom Apartment;Vorna Valley;2;1;2;106 m²
1250000;2 Bedroom Apartment;Modderfontein;2;2;2;92 m²
799000;1 Bedroom Apartment;Paulshof;1;1;1;55 m²
750000;2 Bedroom Apartment;Boardwalk;2;1;1;54 m²
1499000;3 Bedroom Apartment;Greenstone Hill;3;2;3;104 m²
530000;1 Bedroom Apartment;Braamfontein;1;1;;41 m²
899000;1 Bedroom Apartment;Morningside;1;1;;42 m²
380000;2 Bedroom Apartment;Horizon View;2;1;1;
795000;3 Bedroom Apartment;Equestria;3;1;4;104 m²
1980000;2 Bedroom Apartment;Bedfordview;2;2;2;140 m²
1750000;3 Bedroom Apartment;Edenburg;3;2;2;92 m²
850000;1 Bedroom Apartment;Morningside;1;2;1;54 m²
1799000;3 Bedroom Apartment;Sandringham;3;2;3;117 m²
;;;;;;
900000;2 Bedroom Apartment;Moreleta Park;2;1;2;83 m²
1530000;2 Bedroom Apartment;Waterfall;2;2;2;107 m²
1300000;1 Bedroom Apartment;Houghton Estate;1;1;2;61 m²
770000;1 Bedroom Apartment;Killarney;1;1;;57 m²
1699000;3 Bedroom Apartment;Linbro Park;3;2;2;100 m²
848000;2 Bedroom Apartment;Heuweloord;2;1;1;53 m²
635000;2 Bedroom Apartment;Rhodesfield;2;1;1;75 m²
360000;1 Bedroom Apartment;Arcadia;1;1;1;53 m²
